User Query,Attribute Path,Path Length
"Should I stick it out for longer before job searching, and would a potential employer dislike the fact I want to leave this job after only a month?",[],0
Any advice on pivoting into the professional art world?,[],0
Is it a bad idea to move to a different city for a job that pays less for management experience?,[],0
What telecommuting entry-level jobs are suitable for someone with knowledge of medical jargon and proofreading skills?,[],0
What can I do to land my first career job in computer science or understand what I am doing wrong in my job search?,[],0
"What do I say to employers about the gap in my resume related to my health issues, and will I be able to find work again?",[],0
What would anyone else do in my situation?,['Emotional State'],1
What should I do to find a job that pays at least $480 a week?,[],0
"Am I shooting too high with my career expectations, or is my only option to consider a trade that doesn't meet all my conditions?",[],0
Can I leave my job while looking for a new one?,[],0
"What are some entry-level jobs I can pursue besides retail, fast food, food industry, and housekeeping to gain new skills and experiences, considering I can't work late shifts or overnight and driving jobs aren't an option?",[],0
Is it possible to quit a job after 2 weeks but do so in such a way that they will still take me back should the job I'm leaving for not work out?,[],0
Why didn't I receive a call back after the interview as expected?,[],0
Would it be considered too pushy or overambitious to negotiate future employment possibilities during the internship negotiation phase?,[],0
Any advice on how to stay motivated when everything seems to be going wrong?,[],0
How would I go about getting everyone off my case?,"['Emotional State', 'Mental Health Status']",2
Does anyone have advice for what the hell I could do?,"['Emotional State', 'Mental Health Status']",2
Should I take the plunge and hit up chain restaurants and stores in my area?,[],0
